8058 ; 1
9459 ; 15
95 ; 9
1142 ; 2
1528 ; 4
2454 ; 11
3339 ; 11
3700 ; 6
4000 ; 6
4530 ; 8
4994 ; 5
5594 ; 7
6157 ; 5
7577 ; 10
7630 ; 6
8381 ; 7
8397 ; 12
8457 ; 13
8549 ; 6
9178 ; 12
96 ; 6
1232 ; 9
2051 ; 2
2114 ; 2
2380 ; 13
3245 ; 3
3296 ; 10
4908 ; 8
5202 ; 11
5408 ; 4
6661 ; 5
6834 ; 4
6977 ; 5
7057 ; 3
7355 ; 11
8887 ; 14
97 ; 6
996 ; 7
1356 ; 7
2623 ; 8
3191 ; 11
3716 ; 10
3920 ; 7
4156 ; 13
4219 ; 8
4715 ; 14
5101 ; 14
5193 ; 13
6047 ; 10
7496 ; 1
7638 ; 7
7774 ; 2
8056 ; 9
8162 ; 9
8927 ; 8
8956 ; 15
9068 ; 11
98 ; 4
804 ; 1
2468 ; 13
2471 ; 8
2932 ; 9
2941 ; 9
3010 ; 1
3283 ; 9
4633 ; 6
6404 ; 6
8593 ; 12
9591 ; 7
99 ; 7
173 ; 8
649 ; 11
782 ; 1
2498 ; 3
3257 ; 6
4158 ; 5
4368 ; 5
4632 ; 3
5125 ; 4
5208 ; 10
6868 ; 10
7284 ; 5
8316 ; 1
9130 ; 4
9999 ; 15
100 ; 4
874 ; 10
1313 ; 1
1739 ; 14
1803 ; 13
2087 ; 9
3330 ; 12
3811 ; 1
3975 ; 6
4192 ; 13
4907 ; 9
5368 ; 12
5999 ; 2
6554 ; 9
8498 ; 9
8798 ; 7
8845 ; 6
9085 ; 1
9155 ; 2
9181 ; 1
9546 ; 14
9628 ; 7
443 ; 8
749 ; 1
1301 ; 4
1548 ; 10
1643 ; 4
2377 ; 5
3426 ; 10
4080 ; 8
4582 ; 11
4617 ; 5
4940 ; 13
5216 ; 4
5648 ; 9
5672 ; 5
7351 ; 12
7809 ; 15
8870 ; 10
102 ; 10
2041 ; 16
2825 ; 9
3020 ; 11
3152 ; 2
3385 ; 1
5275 ; 1
5398 ; 2
5466 ; 1
5542 ; 4
5660 ; 4
6117 ; 12
6436 ; 3
7585 ; 5
8332 ; 9
8671 ; 8
9073 ; 8
9413 ; 8
103 ; 10
259 ; 5
354 ; 3
544 ; 13
1450 ; 11
1459 ; 4
1773 ; 2
2130 ; 6
2281 ; 4
3853 ; 3
3856 ; 8
4575 ; 1
5801 ; 9
7005 ; 2
7573 ; 1
7964 ; 6
8752 ; 8
104 ; 2
287 ; 4
617 ; 13
691 ; 9
1179 ; 11
1354 ; 10
1871 ; 10
2148 ; 4
2374 ; 1
3460 ; 8
4928 ; 14
5445 ; 7
5773 ; 7
6545 ; 1
7221 ; 9
7645 ; 7
7804 ; 9
9565 ; 3
9846 ; 7
105 ; 1
757 ; 13
958 ; 4
970 ; 10
1045 ; 14
1406 ; 7
1503 ; 5
1514 ; 12
2394 ; 15
2495 ; 9
2683 ; 4
3074 ; 4
4352 ; 6
5119 ; 6
5939 ; 13
5977 ; 4
7199 ; 3
7227 ; 15
7400 ; 4
8569 ; 10
8864 ; 3
106 ; 3
781 ; 7
1447 ; 6
2563 ; 2
2834 ; 5
2943 ; 12
3106 ; 9
5344 ; 7
5442 ; 6
5887 ; 12
8207 ; 1
8464 ; 5
8886 ; 4
107 ; 2
344 ; 8
1150 ; 5
1582 ; 12
1950 ; 5
2368 ; 3
3209 ; 8
3285 ; 7
3882 ; 5
4127 ; 4
5543 ; 1
6302 ; 9
6658 ; 14
7571 ; 5
8300 ; 8
9426 ; 3
9918 ; 1
108 ; 10
392 ; 8
638 ; 13
966 ; 11
1797 ; 7
2917 ; 1
3347 ; 3
3701 ; 13
3771 ; 12
4153 ; 7
4637 ; 3
5164 ; 11
5593 ; 3
6707 ; 1
6749 ; 1
6794 ; 13
6948 ; 2
7080 ; 5
7820 ; 5
109 ; 6
523 ; 7
603 ; 8
2069 ; 3
2285 ; 10
3998 ; 5
4267 ; 2
4993 ; 1
7228 ; 9
7423 ; 1
7613 ; 2
7810 ; 5
8147 ; 4
8782 ; 5
9192 ; 4
9784 ; 7
110 ; 10
832 ; 2
975 ; 5
1791 ; 4
2216 ; 1
2985 ; 11
3562 ; 12
3702 ; 5
4548 ; 7
5926 ; 1
6013 ; 12
6528 ; 3
7010 ; 11
7860 ; 13
8115 ; 14
9119 ; 6
9246 ; 8
9476 ; 8
111 ; 2
323 ; 3
736 ; 3
790 ; 4
1082 ; 1
1434 ; 7
1896 ; 7
2499 ; 6
3228 ; 3
3447 ; 3
3818 ; 5
4005 ; 12
4066 ; 13
4199 ; 13
4210 ; 7
5306 ; 10
5459 ; 8
5733 ; 1
6412 ; 10
6523 ; 4
6999 ; 1
7001 ; 1
8032 ; 8
215 ; 2
347 ; 14
472 ; 2
940 ; 2
1047 ; 13
1200 ; 1
3924 ; 8
5767 ; 3
6206 ; 1
6501 ; 4
7007 ; 7
7941 ; 7
7968 ; 4
7981 ; 3
8002 ; 7
9024 ; 4
9061 ; 1
1741 ; 5
1832 ; 1
2054 ; 6
2964 ; 14
3123 ; 4
3881 ; 3
4660 ; 3
4775 ; 1
6067 ; 8
6365 ; 13
6557 ; 3
8438 ; 11
9558 ; 10
114 ; 3
579 ; 2
582 ; 9
1078 ; 1
1146 ; 7
2309 ; 5
2378 ; 9
2660 ; 7
3514 ; 11
3666 ; 1
4454 ; 4
4688 ; 5
5117 ; 14
5510 ; 10
5649 ; 11
6050 ; 4
6175 ; 8
6323 ; 12
6467 ; 5
6883 ; 17
7542 ; 8
7816 ; 13
7893 ; 1
8412 ; 6
9200 ; 7
9811 ; 9
115 ; 3
145 ; 4
1409 ; 11
1482 ; 2
1931 ; 7
2474 ; 7
3061 ; 6
3144 ; 14
3842 ; 2
3854 ; 12
3883 ; 12
4405 ; 9
4685 ; 6
6061 ; 6
6688 ; 9
6773 ; 13
7945 ; 2
8785 ; 12
8844 ; 9
9326 ; 4
116 ; 16
1622 ; 8
2830 ; 1
3522 ; 4
3552 ; 13
3571 ; 10
3697 ; 10
4295 ; 1
6498 ; 13
6555 ; 7
7312 ; 6
7516 ; 11
8978 ; 9
9635 ; 4
117 ; 1
304 ; 4
519 ; 11
697 ; 5
2450 ; 2
2619 ; 6
4441 ; 3
4624 ; 7
4810 ; 12
6827 ; 10
7720 ; 9
8826 ; 9
118 ; 4
337 ; 7
845 ; 9
890 ; 3
2556 ; 9
3980 ; 11
4428 ; 8
4741 ; 6
5418 ; 3
5558 ; 5
6015 ; 7
6342 ; 7
6899 ; 6
7038 ; 8
8552 ; 1
9297 ; 2
9829 ; 8
119 ; 4
262 ; 15
1099 ; 10
1201 ; 5
2002 ; 2
2569 ; 1
3024 ; 9
3768 ; 9
4031 ; 9
5577 ; 3
5731 ; 9
6017 ; 11
9280 ; 6
9344 ; 7
9393 ; 1
9527 ; 3
9690 ; 9
120 ; 13
412 ; 4
2119 ; 4
2379 ; 5
3048 ; 4
3715 ; 8
4269 ; 2
4971 ; 10
5707 ; 7
6168 ; 12
7226 ; 10
9349 ; 5
121 ; 8
592 ; 10
2436 ; 3
2600 ; 11
3082 ; 10
3256 ; 1
3423 ; 7
3808 ; 4
3833 ; 2
3847 ; 10
4887 ; 3
4892 ; 2
6308 ; 4
6568 ; 14
8565 ; 10
8796 ; 2
8900 ; 11
9884 ; 2
122 ; 5
467 ; 6
1260 ; 6
1572 ; 6
2183 ; 8
2935 ; 9
3373 ; 7
3498 ; 12
4027 ; 4
4136 ; 2
4318 ; 2
5808 ; 2
6782 ; 10
9156 ; 4
123 ; 2
1478 ; 8
2428 ; 3
3673 ; 1
3751 ; 11
4823 ; 6
5643 ; 1
7398 ; 5
7812 ; 6
8482 ; 1
8491 ; 7
9112 ; 10
9488 ; 1
124 ; 4
1890 ; 3
2180 ; 6
2717 ; 2
4106 ; 3
4423 ; 13
5464 ; 2
5556 ; 7
5965 ; 3
6812 ; 2
7073 ; 10
7611 ; 3
8540 ; 10
9391 ; 6
9974 ; 14
125 ; 1
669 ; 12
1592 ; 6
1958 ; 9
2890 ; 7
3032 ; 6
4755 ; 10
5121 ; 5
5184 ; 5
5470 ; 2
5499 ; 10
6533 ; 9
6734 ; 8
7383 ; 16
7653 ; 3
126 ; 11
464 ; 1
896 ; 2
2116 ; 3
2741 ; 4
2894 ; 1
3203 ; 7
4268 ; 6
5061 ; 5
5116 ; 3
5118 ; 5
5320 ; 5
5573 ; 1
127 ; 5
514 ; 14
1159 ; 11
1261 ; 4
1906 ; 6
1940 ; 2
3043 ; 7
3857 ; 12
4383 ; 10
4478 ; 3
5171 ; 2
5428 ; 10
6226 ; 3
7160 ; 4
7292 ; 13
7943 ; 10
8497 ; 1
9026 ; 2
9504 ; 7
9616 ; 4
9712 ; 4
128 ; 3
2199 ; 10
2234 ; 9
2707 ; 13
4811 ; 8
5252 ; 10
5735 ; 5
5898 ; 5
5924 ; 6
6223 ; 2
6740 ; 1
7085 ; 9
8349 ; 5
9017 ; 8
9395 ; 10
129 ; 10
560 ; 7
801 ; 4
1630 ; 3
3602 ; 7
5347 ; 8
5450 ; 8
6147 ; 3
6488 ; 8
6572 ; 2
6652 ; 8
8033 ; 7
8543 ; 8
8579 ; 12
9466 ; 6
555 ; 12
1969 ; 7
2206 ; 13
3196 ; 3
3217 ; 3
3664 ; 9
3986 ; 6
4024 ; 6
4662 ; 1
4693 ; 8
4722 ; 6
5581 ; 8
6090 ; 3
6788 ; 14
7217 ; 6
7364 ; 16
8132 ; 3
8181 ; 2
8585 ; 7
9129 ; 11
9715 ; 7
131 ; 5
397 ; 13
647 ; 6
817 ; 6
897 ; 4
3431 ; 3
4147 ; 2
4714 ; 12
4863 ; 16
5307 ; 12
5701 ; 9
5847 ; 6
6089 ; 8
6944 ; 8
7487 ; 12
8271 ; 12
8344 ; 1
9033 ; 2
9704 ; 1
2334 ; 7
3591 ; 5
3731 ; 3
4339 ; 8
5673 ; 2
5794 ; 13
6442 ; 14
7054 ; 5
8012 ; 5
8862 ; 4
9595 ; 1
133 ; 6
1912 ; 8
2854 ; 5
4362 ; 1
4529 ; 8
5175 ; 5
8003 ; 12
8942 ; 9
134 ; 7
167 ; 10
1163 ; 11
1964 ; 1
3085 ; 16
3567 ; 14
4110 ; 3
4324 ; 2
4474 ; 11
4654 ; 16
6255 ; 1
6505 ; 9
6506 ; 5
7189 ; 6
7232 ; 4
8580 ; 2
9562 ; 9
135 ; 10
243 ; 4
1765 ; 9
1821 ; 8
3234 ; 7
3812 ; 7
4831 ; 5
5631 ; 8
5644 ; 5
5652 ; 1
6379 ; 6
8324 ; 3
8630 ; 3
9227 ; 9
9571 ; 5
9849 ; 8
136 ; 8
415 ; 7
763 ; 2
1467 ; 9
2497 ; 9
2644 ; 5
2796 ; 3
3252 ; 9
3394 ; 3
3799 ; 5
4794 ; 3
6682 ; 4
6690 ; 3
7288 ; 6
7586 ; 5
7644 ; 9
8761 ; 4
9133 ; 7
9218 ; 11
137 ; 8
246 ; 9
680 ; 3
1006 ; 5
1933 ; 11
2333 ; 2
2731 ; 3
3671 ; 4
5089 ; 12
5881 ; 3
5971 ; 12
6296 ; 4
8019 ; 3
8395 ; 2
138 ; 3
530 ; 1
1072 ; 4
1566 ; 1
2442 ; 10
4533 ; 16
4723 ; 12
5188 ; 10
6798 ; 4
7018 ; 13
7248 ; 1
7261 ; 2
8013 ; 1
8581 ; 4
139 ; 3
205 ; 7
335 ; 13
892 ; 8
1247 ; 4
1565 ; 7
1777 ; 5
1785 ; 6
3527 ; 7
3791 ; 7
3927 ; 11
4553 ; 2
5378 ; 2
5595 ; 2
6892 ; 1
6969 ; 6
140 ; 4
983 ; 6
1978 ; 6
3814 ; 9
4212 ; 5
5078 ; 6
5650 ; 2
6746 ; 5
8408 ; 3
8793 ; 1
8878 ; 6
9049 ; 3
9436 ; 12
9836 ; 8
9869 ; 13
9989 ; 5
141 ; 1
295 ; 7
806 ; 11
1699 ; 8
2856 ; 6
2940 ; 9
4104 ; 11
5294 ; 2
6114 ; 7
7678 ; 7
8024 ; 2
8856 ; 4
9489 ; 11
9716 ; 3
9978 ; 10
142 ; 13
319 ; 11
645 ; 4
1754 ; 8
2977 ; 7
3075 ; 10
6739 ; 4
6938 ; 1
6968 ; 2
7282 ; 4
7993 ; 8
9634 ; 3
143 ; 5
978 ; 13
2425 ; 8
3830 ; 12
5693 ; 6
6023 ; 9
6133 ; 7
6252 ; 13
7279 ; 6
8165 ; 8
9269 ; 2
9357 ; 9
9368 ; 7
144 ; 5
823 ; 3
1127 ; 4
2678 ; 13
3148 ; 2
3362 ; 2
4397 ; 3
6923 ; 2
7125 ; 12
8309 ; 1
8855 ; 7
9944 ; 9
9961 ; 12
152 ; 5
440 ; 5
1611 ; 3
2276 ; 8
2630 ; 7
2818 ; 10
3997 ; 1
4079 ; 1
4179 ; 7
4317 ; 2
5192 ; 7
5529 ; 13
8031 ; 8
9295 ; 5
9312 ; 1
146 ; 5
1783 ; 4
2614 ; 4
4980 ; 4
5285 ; 9
5785 ; 11
5786 ; 6
5874 ; 2
7497 ; 3
7990 ; 11
9022 ; 2
9329 ; 15
9453 ; 2
9994 ; 2
1100 ; 4
1574 ; 13
2052 ; 1
2397 ; 4
2648 ; 6
2807 ; 12
2924 ; 8
2980 ; 8
3617 ; 4
4395 ; 11
4822 ; 8
7069 ; 1
7989 ; 7
1975 ; 1
2485 ; 14
3921 ; 1
4275 ; 13
4433 ; 11
4981 ; 8
5356 ; 3
5962 ; 7
7201 ; 2
7303 ; 1
7640 ; 5
7791 ; 13
8158 ; 1
9437 ; 6
303 ; 1
315 ; 9
417 ; 9
425 ; 12
434 ; 2
525 ; 4
1254 ; 1
1937 ; 8
3034 ; 6
3068 ; 2
3780 ; 9
4010 ; 9
4021 ; 2
5682 ; 7
6043 ; 7
6071 ; 7
8881 ; 7
9131 ; 12
9638 ; 15
150 ; 10
1212 ; 14
1820 ; 4
3416 ; 1
4814 ; 6
5663 ; 1
5705 ; 7
6228 ; 12
6493 ; 3
7490 ; 1
8097 ; 2
8155 ; 3
8322 ; 11
8714 ; 8
9122 ; 3
9292 ; 5
9749 ; 3
151 ; 5
193 ; 9
1440 ; 3
2698 ; 9
3415 ; 4
3428 ; 4
3722 ; 1
3841 ; 8
4580 ; 3
5132 ; 3
5551 ; 3
6615 ; 12
9826 ; 4
1315 ; 1
4302 ; 4
5636 ; 6
5860 ; 11
6326 ; 7
6674 ; 3
7798 ; 1
7991 ; 11
153 ; 2
260 ; 3
1747 ; 10
4665 ; 6
4816 ; 1
5013 ; 9
6518 ; 1
7004 ; 4
7158 ; 12
7984 ; 6
8509 ; 13
9604 ; 5
154 ; 11
506 ; 15
2801 ; 2
3397 ; 7
3859 ; 5
4380 ; 9
4418 ; 13
4535 ; 8
7233 ; 4
7575 ; 10
7581 ; 12
7863 ; 4
155 ; 13
365 ; 8
1009 ; 7
2552 ; 4
4061 ; 4
4209 ; 8
4865 ; 5
7362 ; 4
7618 ; 5
7777 ; 2
7961 ; 5
9086 ; 10
9353 ; 8
9516 ; 2
9545 ; 2
156 ; 12
1124 ; 2
2747 ; 5
3113 ; 1
3253 ; 10
4517 ; 9
5073 ; 16
5108 ; 10
5253 ; 2
5511 ; 9
5899 ; 6
5905 ; 3
6777 ; 10
7885 ; 6
8272 ; 3
8433 ; 11
8763 ; 7
157 ; 15
819 ; 9
2182 ; 7
2558 ; 11
2566 ; 4
2934 ; 3
3095 ; 9
3326 ; 2
3658 ; 12
3866 ; 14
5030 ; 8
6349 ; 7
6891 ; 1
7243 ; 9
7354 ; 1
8816 ; 9
9480 ; 6
158 ; 5
1386 ; 10
1524 ; 12
2324 ; 8
2553 ; 6
3546 ; 3
4333 ; 4
5380 ; 1
6916 ; 7
7729 ; 3
8312 ; 4
8490 ; 6
9100 ; 6
9475 ; 3
9875 ; 8
159 ; 12
581 ; 15
1214 ; 4
1579 ; 4
1843 ; 8
3422 ; 16
4906 ; 6
6006 ; 2
7317 ; 14
7374 ; 4
7399 ; 7
7730 ; 9
7737 ; 9
8427 ; 5
8917 ; 8
8933 ; 5
160 ; 10
3595 ; 3
5938 ; 13
8065 ; 5
9860 ; 3
161 ; 6
387 ; 3
747 ; 1
1522 ; 14
2848 ; 8
3877 ; 11
5567 ; 9
6199 ; 2
7535 ; 11
7830 ; 4
8092 ; 10
8117 ; 3
8125 ; 11
8157 ; 12
9225 ; 10
9563 ; 9
9642 ; 2
162 ; 11
1016 ; 5
1834 ; 4
2072 ; 4
2721 ; 6
3141 ; 2
4256 ; 3
4458 ; 5
5023 ; 7
7727 ; 5
9376 ; 5
163 ; 6
301 ; 11
463 ; 2
1487 ; 13
1583 ; 9
2200 ; 5
2512 ; 11
3013 ; 5
3291 ; 5
5352 ; 10
5944 ; 3
6240 ; 4
7340 ; 2
7600 ; 8
8445 ; 9
9649 ; 3
164 ; 10
623 ; 13
1069 ; 6
1446 ; 11
2608 ; 11
5199 ; 17
5721 ; 8
5891 ; 8
6703 ; 2
8043 ; 1
8123 ; 1
8711 ; 9
9281 ; 9
165 ; 4
310 ; 6
913 ; 6
1228 ; 8
1513 ; 3
1743 ; 12
2364 ; 7
3038 ; 10
3268 ; 3
3338 ; 6
3464 ; 7
3653 ; 9
4864 ; 5
8523 ; 2
166 ; 11
734 ; 7
793 ; 4
1635 ; 4
2532 ; 14
2646 ; 5
3366 ; 8
3405 ; 8
4078 ; 7
4122 ; 3
4666 ; 6
4932 ; 3
5366 ; 9
5532 ; 2
5613 ; 13
5943 ; 4
7923 ; 1
8910 ; 10
2478 ; 9
2546 ; 9
3610 ; 9
3623 ; 6
3888 ; 11
4152 ; 12
4319 ; 7
4367 ; 9
5491 ; 9
6629 ; 7
8130 ; 3
9662 ; 3
168 ; 14
584 ; 6
3551 ; 7
3889 ; 4
6024 ; 10
6943 ; 3
7274 ; 1
7405 ; 1
8087 ; 5
8768 ; 1
169 ; 5
1392 ; 6
2012 ; 9
2185 ; 2
3763 ; 3
4215 ; 3
4684 ; 9
5753 ; 13
6134 ; 9
6232 ; 13
6347 ; 6
6775 ; 14
7291 ; 9
7815 ; 9
8833 ; 1
9125 ; 8
9278 ; 2
898 ; 11
1197 ; 4
2748 ; 2
2960 ; 13
3470 ; 7
3867 ; 3
4330 ; 16
5241 ; 12
5550 ; 4
5845 ; 10
8009 ; 2
8463 ; 2
8708 ; 8
9222 ; 9
9827 ; 10
206 ; 10
426 ; 6
1674 ; 5
2448 ; 5
2482 ; 5
2604 ; 2
3118 ; 5
4056 ; 10
4491 ; 1
4737 ; 5
4903 ; 6
5797 ; 2
6917 ; 4
7807 ; 14
8473 ; 1
172 ; 12
186 ; 4
478 ; 9
3870 ; 2
4044 ; 4
4806 ; 6
5367 ; 9
7002 ; 11
7499 ; 9
7683 ; 7
7725 ; 9
8815 ; 15
9170 ; 10
9205 ; 10
9537 ; 7
9793 ; 4
358 ; 12
787 ; 3
1121 ; 7
1185 ; 1
1374 ; 13
4003 ; 12
4099 ; 11
4393 ; 13
4984 ; 10
5048 ; 3
5979 ; 10
6171 ; 9
6536 ; 3
6708 ; 1
7454 ; 3
7662 ; 4
9713 ; 14
174 ; 3
756 ; 5
822 ; 14
1367 ; 9
2272 ; 5
3098 ; 1
3868 ; 4
3893 ; 10
4782 ; 5
5670 ; 4
8215 ; 2
8556 ; 9
9092 ; 11
175 ; 4
1399 ; 2
1431 ; 9
2738 ; 5
3028 ; 3
3606 ; 14
5296 ; 10
5340 ; 3
5379 ; 11
6711 ; 12
8153 ; 3
8302 ; 5
9020 ; 11
290 ; 5
1658 ; 7
2776 ; 4
2780 ; 8
2944 ; 4
2956 ; 4
3273 ; 7
3465 ; 6
3689 ; 9
3937 ; 7
4354 ; 8
4466 ; 4
5509 ; 14
5768 ; 10
6980 ; 5
8038 ; 8
8047 ; 6
8062 ; 10
8102 ; 4
8684 ; 12
8737 ; 11
9132 ; 8
177 ; 13
187 ; 1
302 ; 11
835 ; 6
1167 ; 9
2584 ; 6
2739 ; 16
3312 ; 14
3766 ; 9
5154 ; 4
5363 ; 10
5837 ; 5
8551 ; 12
9179 ; 4
178 ; 3
240 ; 12
1018 ; 13
1297 ; 8
1789 ; 7
2477 ; 1
3844 ; 7
7323 ; 4
7330 ; 9
8218 ; 12
8913 ; 9
9387 ; 1
9439 ; 9
9901 ; 13
179 ; 5
665 ; 7
1341 ; 1
2700 ; 3
2852 ; 1
3127 ; 12
3756 ; 3
5760 ; 9
6032 ; 1
6526 ; 4
6630 ; 1
6789 ; 3
7462 ; 1
7948 ; 13
8334 ; 10
8403 ; 10
9371 ; 11
9409 ; 9
9495 ; 10
180 ; 5
783 ; 11
2826 ; 10
3058 ; 3
3158 ; 6
4105 ; 11
4404 ; 9
4449 ; 2
5129 ; 8
5163 ; 7
5480 ; 7
5559 ; 6
6176 ; 7
6245 ; 1
7016 ; 1
9232 ; 6
181 ; 4
247 ; 1
1242 ; 14
1636 ; 3
1755 ; 3
1829 ; 11
2393 ; 1
3916 ; 6
4512 ; 9
5624 ; 10
6385 ; 8
7184 ; 2
9255 ; 2
9303 ; 1
182 ; 5
799 ; 1
1914 ; 6
3909 ; 8
3992 ; 8
7728 ; 4
8516 ; 3
9066 ; 3
183 ; 4
1348 ; 6
1853 ; 6
1932 ; 10
3299 ; 13
3628 ; 10
4214 ; 12
4349 ; 8
6237 ; 5
8398 ; 13
8713 ; 10
8746 ; 7
9493 ; 7
184 ; 3
488 ; 6
956 ; 11
1869 ; 1
2358 ; 13
2709 ; 9
2845 ; 4
3009 ; 6
5165 ; 1
5487 ; 14
5925 ; 2
6479 ; 10
6621 ; 4
6795 ; 8
8863 ; 1
9334 ; 12
988 ; 3
2515 ; 6
2726 ; 12
4532 ; 11
4736 ; 8
5262 ; 17
5632 ; 8
5920 ; 11
6035 ; 10
6760 ; 1
6951 ; 16
8081 ; 5
8352 ; 7
9697 ; 5
1483 ; 1
3282 ; 2
3641 ; 5
4375 ; 3
5323 ; 13
7485 ; 8
7868 ; 6
9291 ; 12
9308 ; 8
9794 ; 11
552 ; 7
1103 ; 11
1246 ; 12
1430 ; 8
1760 ; 11
2518 ; 12
3757 ; 13
4424 ; 11
4797 ; 12
5157 ; 6
5600 ; 9
6974 ; 3
7193 ; 4
7588 ; 3
8726 ; 7
8781 ; 12
9201 ; 3
188 ; 7
218 ; 6
1443 ; 3
1983 ; 6
2068 ; 9
3691 ; 2
3803 ; 6
6098 ; 3
6462 ; 2
7270 ; 9
7844 ; 5
7883 ; 9
9892 ; 1
189 ; 1
517 ; 3
891 ; 11
962 ; 3
1036 ; 4
1252 ; 13
1656 ; 10
2625 ; 9
3030 ; 13
3381 ; 6
4337 ; 4
5032 ; 6
6052 ; 9
6359 ; 4
6387 ; 8
6544 ; 13
6877 ; 5
7321 ; 10
8321 ; 11
8758 ; 6
8769 ; 3
8850 ; 3
9438 ; 6
9538 ; 11
9621 ; 8
190 ; 1
1644 ; 3
2591 ; 15
2761 ; 7
2788 ; 4
3078 ; 6
3646 ; 13
4197 ; 11
4381 ; 5
4514 ; 12
4675 ; 2
5279 ; 6
7469 ; 5
8029 ; 5
9188 ; 14
9381 ; 9
191 ; 10
219 ; 1
911 ; 3
2077 ; 6
3159 ; 9
4011 ; 13
4018 ; 4
5072 ; 5
6407 ; 6
6872 ; 2
7090 ; 6
7899 ; 1
8199 ; 5
9325 ; 4
9390 ; 6
192 ; 5
403 ; 3
486 ; 2
910 ; 7
1913 ; 8
2167 ; 4
2702 ; 10
2858 ; 2
3822 ; 2
3845 ; 12
4036 ; 1
5052 ; 8
5687 ; 12
5917 ; 4
6258 ; 14
7372 ; 3
521 ; 8
2083 ; 4
2268 ; 13
2313 ; 4
3754 ; 10
5084 ; 14
5256 ; 6
5553 ; 7
5611 ; 4
5922 ; 7
6127 ; 2
6496 ; 8
7124 ; 6
7814 ; 5
7826 ; 1
8265 ; 2
8432 ; 1
9970 ; 13
194 ; 5
1686 ; 6
2217 ; 4
2561 ; 12
2751 ; 11
3059 ; 2
3322 ; 13
3863 ; 9
6248 ; 7
6563 ; 15
7608 ; 3
7702 ; 6
8210 ; 3
8245 ; 9
8548 ; 2
9942 ; 11
195 ; 1
1256 ; 8
1479 ; 10
2372 ; 9
3584 ; 2
4453 ; 3
4773 ; 12
5756 ; 2
6971 ; 9
7120 ; 10
8644 ; 13
3045 ; 1
5691 ; 3
6131 ; 4
6511 ; 3
6517 ; 2
7211 ; 1
7301 ; 14
7784 ; 11
7786 ; 9
197 ; 14
815 ; 5
2063 ; 6
3978 ; 6
5473 ; 6
5626 ; 1
6288 ; 12
7756 ; 6
7922 ; 5
8083 ; 3
1128 ; 1
1166 ; 2
3138 ; 9
4544 ; 6
5580 ; 9
5805 ; 9
5831 ; 14
6044 ; 3
6967 ; 3
7543 ; 10
7918 ; 8
9212 ; 1
9348 ; 3
9435 ; 10
9589 ; 14
9966 ; 9
1030 ; 8
4728 ; 8
5027 ; 7
5047 ; 5
5133 ; 8
6356 ; 1
8015 ; 3
9646 ; 7
9797 ; 2
258 ; 12
269 ; 8
805 ; 7
927 ; 10
1610 ; 10
2410 ; 5
3108 ; 9
3350 ; 11
3484 ; 13
3505 ; 13
4687 ; 3
4764 ; 6
4778 ; 13
4976 ; 3
5373 ; 5
7726 ; 7
8063 ; 4
8109 ; 1
8922 ; 6
9529 ; 4
9792 ; 6
201 ; 11
451 ; 3
1662 ; 1
2440 ; 2
2820 ; 13
5029 ; 4
6882 ; 13
7409 ; 2
8289 ; 10
202 ; 2
330 ; 9
625 ; 3
752 ; 14
1424 ; 13
2831 ; 8
3049 ; 5
3585 ; 4
3669 ; 1
4329 ; 11
5114 ; 13
5456 ; 5
7706 ; 6
7871 ; 3
8458 ; 8
8771 ; 5
9550 ; 4
203 ; 8
254 ; 1
2990 ; 3
3062 ; 2
3914 ; 4
6802 ; 2
6832 ; 3
6982 ; 12
7829 ; 4
7949 ; 15
7957 ; 5
8080 ; 10
8355 ; 2
8364 ; 3
8938 ; 4
9093 ; 10
204 ; 3
504 ; 5
1838 ; 14
1889 ; 13
2067 ; 4
3519 ; 5
4251 ; 8
4793 ; 1
5079 ; 5
6107 ; 8
6987 ; 13
7622 ; 11
8064 ; 11
8188 ; 4
8204 ; 14
8374 ; 8
615 ; 1
746 ; 12
1757 ; 10
1881 ; 10
2293 ; 8
2754 ; 13
3239 ; 3
3783 ; 5
4929 ; 11
6985 ; 12
7222 ; 10
7302 ; 1
7891 ; 6
7997 ; 14
9139 ; 13
9389 ; 2
1149 ; 1
2628 ; 13
3497 ; 13
4242 ; 4
4647 ; 1
6724 ; 4
7707 ; 11
9186 ; 11
9374 ; 7
9914 ; 6
207 ; 3
211 ; 10
212 ; 8
1255 ; 4
1480 ; 2
2027 ; 14
2264 ; 12
2655 ; 4
3168 ; 5
3601 ; 8
3686 ; 5
6309 ; 5
6549 ; 5
6838 ; 5
7050 ; 12
8164 ; 1
2647 ; 12
3645 ; 11
5176 ; 9
5198 ; 7
5512 ; 10
5932 ; 9
6170 ; 1
6290 ; 2
6409 ; 8
6510 ; 12
6787 ; 4
8602 ; 2
8868 ; 5
9166 ; 3
9208 ; 11
9975 ; 11
2529 ; 2
2725 ; 6
2793 ; 10
3302 ; 2
3540 ; 12
4188 ; 15
4244 ; 15
4309 ; 14
5324 ; 3
5420 ; 2
6081 ; 3
7839 ; 9
7996 ; 4
9004 ; 10
9180 ; 5
9675 ; 14
210 ; 5
813 ; 10
1262 ; 4
1670 ; 8
2302 ; 3
3175 ; 4
3776 ; 11
5096 ; 11
5143 ; 3
5427 ; 7
5826 ; 9
6366 ; 3
6564 ; 9
7058 ; 7
8625 ; 4
9023 ; 2
9685 ; 3
857 ; 9
1942 ; 8
2126 ; 1
